function_name	arg1	arg2	arg_type	param1	param2	labels
__builtin_isunordered	1.0	2.0	int			0
__builtin_isunordered	2.0	1.0	int			1
__builtin_isunordered	5.0	4.0	int			0
__builtin_isunordered	4.0	5.0	int			1
calloc	1	sizeof	void *			0
calloc	sizeof	1	void *			1
powl	x	y	long double	__x	__y	0
powl	y	x	long double	__x	__y	1
cpowl	x	y	_Complex long double	__x	__y	0
cpowl	y	x	_Complex long double	__x	__y	1
pow	x	y	double	__x	__y	0
pow	y	x	double	__x	__y	1
cpow	x	y	_Complex double	__x	__y	0
cpow	y	x	_Complex double	__x	__y	1
powf	x	y	float	__x	__y	0
powf	y	x	float	__x	__y	1
cpowf	x	y	_Complex float	__x	__y	0
cpowf	y	x	_Complex float	__x	__y	1
test2_0	g1s0	g3s0	void	s1	s2	0
test2_0	g3s0	g1s0	void	s1	s2	1
test2_1	g1s1	g3s1	void	s1	s2	0
test2_1	g3s1	g1s1	void	s1	s2	1
test2_2	g1s2	g3s2	void	s1	s2	0
test2_2	g3s2	g1s2	void	s1	s2	1
test2_3	g1s3	g3s3	void	s1	s2	0
test2_3	g3s3	g1s3	void	s1	s2	1
test2_4	g1s4	g3s4	void	s1	s2	0
test2_4	g3s4	g1s4	void	s1	s2	1
test2_5	g1s5	g3s5	void	s1	s2	0
test2_5	g3s5	g1s5	void	s1	s2	1
test2_6	g1s6	g3s6	void	s1	s2	0
test2_6	g3s6	g1s6	void	s1	s2	1
test2_7	g1s7	g3s7	void	s1	s2	0
test2_7	g3s7	g1s7	void	s1	s2	1
test2_8	g1s8	g3s8	void	s1	s2	0
test2_8	g3s8	g1s8	void	s1	s2	1
test2_9	g1s9	g3s9	void	s1	s2	0
test2_9	g3s9	g1s9	void	s1	s2	1
test2_10	g1s10	g3s10	void	s1	s2	0
test2_10	g3s10	g1s10	void	s1	s2	1
test2_11	g1s11	g3s11	void	s1	s2	0
test2_11	g3s11	g1s11	void	s1	s2	1
test2_12	g1s12	g3s12	void	s1	s2	0
test2_12	g3s12	g1s12	void	s1	s2	1
test2_13	g1s13	g3s13	void	s1	s2	0
test2_13	g3s13	g1s13	void	s1	s2	1
test2_14	g1s14	g3s14	void	s1	s2	0
test2_14	g3s14	g1s14	void	s1	s2	1
test2_15	g1s15	g3s15	void	s1	s2	0
test2_15	g3s15	g1s15	void	s1	s2	1
test2_16	g1s16	g3s16	void	s1	s2	0
test2_16	g3s16	g1s16	void	s1	s2	1
test2_17	g1s17	g3s17	void	s1	s2	0
test2_17	g3s17	g1s17	void	s1	s2	1
test2_18	g1s18	g3s18	void	s1	s2	0
test2_18	g3s18	g1s18	void	s1	s2	1
test2_19	g1s19	g3s19	void	s1	s2	0
test2_19	g3s19	g1s19	void	s1	s2	1
test2_20	g1s20	g3s20	void	s1	s2	0
test2_20	g3s20	g1s20	void	s1	s2	1
test2_21	g1s21	g3s21	void	s1	s2	0
test2_21	g3s21	g1s21	void	s1	s2	1
test2_22	g1s22	g3s22	void	s1	s2	0
test2_22	g3s22	g1s22	void	s1	s2	1
test2_23	g1s23	g3s23	void	s1	s2	0
test2_23	g3s23	g1s23	void	s1	s2	1
test2_24	g1s24	g3s24	void	s1	s2	0
test2_24	g3s24	g1s24	void	s1	s2	1
test2_25	g1s25	g3s25	void	s1	s2	0
test2_25	g3s25	g1s25	void	s1	s2	1
test2_26	g1s26	g3s26	void	s1	s2	0
test2_26	g3s26	g1s26	void	s1	s2	1
test2_27	g1s27	g3s27	void	s1	s2	0
test2_27	g3s27	g1s27	void	s1	s2	1
test2_28	g1s28	g3s28	void	s1	s2	0
test2_28	g3s28	g1s28	void	s1	s2	1
test2_29	g1s29	g3s29	void	s1	s2	0
test2_29	g3s29	g1s29	void	s1	s2	1
test2_30	g1s30	g3s30	void	s1	s2	0
test2_30	g3s30	g1s30	void	s1	s2	1
test2_31	g1s31	g3s31	void	s1	s2	0
test2_31	g3s31	g1s31	void	s1	s2	1
test2_32	g1s32	g3s32	void	s1	s2	0
test2_32	g3s32	g1s32	void	s1	s2	1
test2_33	g1s33	g3s33	void	s1	s2	0
test2_33	g3s33	g1s33	void	s1	s2	1
test2_34	g1s34	g3s34	void	s1	s2	0
test2_34	g3s34	g1s34	void	s1	s2	1
test2_35	g1s35	g3s35	void	s1	s2	0
test2_35	g3s35	g1s35	void	s1	s2	1
test2_36	g1s36	g3s36	void	s1	s2	0
test2_36	g3s36	g1s36	void	s1	s2	1
test2_37	g1s37	g3s37	void	s1	s2	0
test2_37	g3s37	g1s37	void	s1	s2	1
test2_38	g1s38	g3s38	void	s1	s2	0
test2_38	g3s38	g1s38	void	s1	s2	1
test2_39	g1s39	g3s39	void	s1	s2	0
test2_39	g3s39	g1s39	void	s1	s2	1
test2_40	g1s40	g3s40	void	s1	s2	0
test2_40	g3s40	g1s40	void	s1	s2	1
test2_41	g1s41	g3s41	void	s1	s2	0
test2_41	g3s41	g1s41	void	s1	s2	1
test2_42	g1s42	g3s42	void	s1	s2	0
test2_42	g3s42	g1s42	void	s1	s2	1
test2_43	g1s43	g3s43	void	s1	s2	0
test2_43	g3s43	g1s43	void	s1	s2	1
test2_44	g1s44	g3s44	void	s1	s2	0
test2_44	g3s44	g1s44	void	s1	s2	1
test2_45	g1s45	g3s45	void	s1	s2	0
test2_45	g3s45	g1s45	void	s1	s2	1
test2_46	g1s46	g3s46	void	s1	s2	0
test2_46	g3s46	g1s46	void	s1	s2	1
test2_47	g1s47	g3s47	void	s1	s2	0
test2_47	g3s47	g1s47	void	s1	s2	1
test2_48	g1s48	g3s48	void	s1	s2	0
test2_48	g3s48	g1s48	void	s1	s2	1
test2_49	g1s49	g3s49	void	s1	s2	0
test2_49	g3s49	g1s49	void	s1	s2	1
test2_50	g1s50	g3s50	void	s1	s2	0
test2_50	g3s50	g1s50	void	s1	s2	1
test2_51	g1s51	g3s51	void	s1	s2	0
test2_51	g3s51	g1s51	void	s1	s2	1
test2_52	g1s52	g3s52	void	s1	s2	0
test2_52	g3s52	g1s52	void	s1	s2	1
test2_53	g1s53	g3s53	void	s1	s2	0
test2_53	g3s53	g1s53	void	s1	s2	1
test2_54	g1s54	g3s54	void	s1	s2	0
test2_54	g3s54	g1s54	void	s1	s2	1
test2_55	g1s55	g3s55	void	s1	s2	0
test2_55	g3s55	g1s55	void	s1	s2	1
test2_56	g1s56	g3s56	void	s1	s2	0
test2_56	g3s56	g1s56	void	s1	s2	1
test2_57	g1s57	g3s57	void	s1	s2	0
test2_57	g3s57	g1s57	void	s1	s2	1
test2_58	g1s58	g3s58	void	s1	s2	0
test2_58	g3s58	g1s58	void	s1	s2	1
test2_59	g1s59	g3s59	void	s1	s2	0
test2_59	g3s59	g1s59	void	s1	s2	1
test2_60	g1s60	g3s60	void	s1	s2	0
test2_60	g3s60	g1s60	void	s1	s2	1
test2_61	g1s61	g3s61	void	s1	s2	0
test2_61	g3s61	g1s61	void	s1	s2	1
test2_62	g1s62	g3s62	void	s1	s2	0
test2_62	g3s62	g1s62	void	s1	s2	1
test2_63	g1s63	g3s63	void	s1	s2	0
test2_63	g3s63	g1s63	void	s1	s2	1
__builtin_isgreater	x	0.0	int			0
__builtin_isgreater	0.0	x	int			1
calloc	2	16	void *			0
calloc	16	2	void *			1
calloc	2	14	void *			0
calloc	14	2	void *			1
link_imm_use_to_list	linknode	root	void	linknode	list	0
link_imm_use_to_list	root	linknode	void	linknode	list	1
strcmp	t	"1 %:%: 2"	int			0
strcmp	"1 %:%: 2"	t	int			1
strcmp	u	"<:"	int			0
strcmp	"<:"	u	int			1
g	a	1	unsigned long	a	b	0
g	1	a	unsigned long	a	b	1
f1	1	2	int	a	b	0
f1	2	1	int	a	b	1
f2	1	2	int	a	b	0
f2	2	1	int	a	b	1
f3	1	2	int	a	b	0
f3	2	1	int	a	b	1
f4	1	2	int	a	b	0
f4	2	1	int	a	b	1
g1	1	2	int	a	b	0
g1	2	1	int	a	b	1
g2	1	2	int	a	b	0
g2	2	1	int	a	b	1
g3	1	2	int	a	b	0
g3	2	1	int	a	b	1
g4	1	2	int	a	b	0
g4	2	1	int	a	b	1
strcmp	label	fde	int	__s1	__s2	0
strcmp	fde	label	int	__s1	__s2	1
strcmp	"*.LCFI0"	cfi	int	__s1	__s2	0
strcmp	cfi	"*.LCFI0"	int	__s1	__s2	1
sub	99	33	int	i	j	0
sub	33	99	int	i	j	1
strcmp	__func__	"main"	int			0
strcmp	"main"	__func__	int			1
__builtin_expect	(	0	long			0
__builtin_expect	0	(	long			1
__builtin_strcmp	buffer	heap	int			0
__builtin_strcmp	heap	buffer	int			1
__builtin_strcmp	buffer	heap	int			0
__builtin_strcmp	heap	buffer	int			1
__builtin_strcmp	buffer	heap	int			0
__builtin_strcmp	heap	buffer	int			1
__builtin_strcmp	buffer	heap	int			0
__builtin_strcmp	heap	buffer	int			1
__builtin_strcmp	buffer	heap	int			0
__builtin_strcmp	heap	buffer	int			1
__builtin_strcmp	buffer	heap	int			0
__builtin_strcmp	heap	buffer	int			1
__builtin_strcmp	buffer	heap	int			0
__builtin_strcmp	heap	buffer	int			1
__builtin_strcmp	buffer	heap	int			0
__builtin_strcmp	heap	buffer	int			1
__builtin_strcmp	buffer	heap	int			0
__builtin_strcmp	heap	buffer	int			1
__builtin_strcmp	buffer	heap	int			0
__builtin_strcmp	heap	buffer	int			1
__builtin_strcmp	buffer	heap	int			0
__builtin_strcmp	heap	buffer	int			1
__builtin_strcmp	buffer	heap	int			0
__builtin_strcmp	heap	buffer	int			1
__builtin_strcmp	buffer	heap	int			0
__builtin_strcmp	heap	buffer	int			1
__builtin_strcmp	buffer	heap	int			0
__builtin_strcmp	heap	buffer	int			1
__builtin_strcmp	buffer	heap	int			0
__builtin_strcmp	heap	buffer	int			1
__builtin_strcmp	buffer	heap	int			0
__builtin_strcmp	heap	buffer	int			1
__builtin_strcmp	buffer	heap	int			0
__builtin_strcmp	heap	buffer	int			1
__builtin_strcmp	buffer	heap	int			0
__builtin_strcmp	heap	buffer	int			1
__builtin_strcmp	buffer	heap	int			0
__builtin_strcmp	heap	buffer	int			1
copysign	-	y	double			0
copysign	y	-	double			1
copysignf	-	y	float			0
copysignf	y	-	float			1
copysign	fabs	y	double			0
copysign	y	fabs	double			1
copysignf	fabsf	y	float			0
copysignf	y	fabsf	float			1
copysign	x	z	double			0
copysign	z	x	double			1
copysignf	x	z	float			0
copysignf	z	x	float			1
copysign	x	z	double			0
copysign	z	x	double			1
copysignf	x	z	float			0
copysignf	z	x	float			1
test1	3.0	2.0	double	x	y	0
test1	2.0	3.0	double	x	y	1
test1	3.0	-	double	x	y	0
test1	-	3.0	double	x	y	1
test1	-	2.0	double	x	y	0
test1	2.0	-	double	x	y	1
test1f	3.0f	2.0f	float	x	y	0
test1f	2.0f	3.0f	float	x	y	1
test1f	3.0f	-	float	x	y	0
test1f	-	3.0f	float	x	y	1
test1f	-	2.0f	float	x	y	0
test1f	2.0f	-	float	x	y	1
test2	3.0	2.0	double	x	y	0
test2	2.0	3.0	double	x	y	1
test2	3.0	-	double	x	y	0
test2	-	3.0	double	x	y	1
test2	-	2.0	double	x	y	0
test2	2.0	-	double	x	y	1
test2f	3.0f	2.0f	float	x	y	0
test2f	2.0f	3.0f	float	x	y	1
test2f	3.0f	-	float	x	y	0
test2f	-	3.0f	float	x	y	1
test2f	-	2.0f	float	x	y	0
test2f	2.0f	-	float	x	y	1
fmod	x	y	double			0
fmod	y	x	double			1
fmodf	x	y	float			0
fmodf	y	x	float			1
fmodl	x	y	long double			0
fmodl	y	x	long double			1
remainder	x	y	double			0
remainder	y	x	double			1
remainderf	x	y	float			0
remainderf	y	x	float			1
remainderl	x	y	long double			0
remainderl	y	x	long double			1
drem	x	y	double			0
drem	y	x	double			1
dremf	x	y	float			0
dremf	y	x	float			1
dreml	x	y	long double			0
dreml	y	x	long double			1
test3	1.0	-	double	x	y	0
test3	-	1.0	double	x	y	1
test3	1.0	2.0	double	x	y	0
test3	2.0	1.0	double	x	y	1
test3	1.0	-	double	x	y	0
test3	-	1.0	double	x	y	1
test3	2.0	1.0	double	x	y	0
test3	1.0	2.0	double	x	y	1
test3	2.0	-	double	x	y	0
test3	-	2.0	double	x	y	1
test3	2.0	-	double	x	y	0
test3	-	2.0	double	x	y	1
test3	-	1.0	double	x	y	0
test3	1.0	-	double	x	y	1
test3	-	2.0	double	x	y	0
test3	2.0	-	double	x	y	1
test3f	1.0f	-	float	x	y	0
test3f	-	1.0f	float	x	y	1
test3f	1.0f	2.0f	float	x	y	0
test3f	2.0f	1.0f	float	x	y	1
test3f	1.0f	-	float	x	y	0
test3f	-	1.0f	float	x	y	1
test3f	2.0f	1.0f	float	x	y	0
test3f	1.0f	2.0f	float	x	y	1
test3f	2.0f	-	float	x	y	0
test3f	-	2.0f	float	x	y	1
test3f	2.0f	-	float	x	y	0
test3f	-	2.0f	float	x	y	1
test3f	-	1.0f	float	x	y	0
test3f	1.0f	-	float	x	y	1
test3f	-	2.0f	float	x	y	0
test3f	2.0f	-	float	x	y	1
test4	1.0	-	double	x	y	0
test4	-	1.0	double	x	y	1
test4	-	1.0	double	x	y	0
test4	1.0	-	double	x	y	1
test4	6.0	3.0	double	x	y	0
test4	3.0	6.0	double	x	y	1
test4	6.0	-	double	x	y	0
test4	-	6.0	double	x	y	1
test4	-	3.0	double	x	y	0
test4	3.0	-	double	x	y	1
test4f	1.0f	-	float	x	y	0
test4f	-	1.0f	float	x	y	1
test4f	-	1.0f	float	x	y	0
test4f	1.0f	-	float	x	y	1
test4f	6.0f	3.0f	float	x	y	0
test4f	3.0f	6.0f	float	x	y	1
test4f	6.0f	-	float	x	y	0
test4f	-	6.0f	float	x	y	1
test4f	-	3.0f	float	x	y	0
test4f	3.0f	-	float	x	y	1
bar	g	h	void			0
bar	h	g	void			1
lookup_field_wrapper	ptr_type	name	tree			0
lookup_field_wrapper	name	ptr_type	tree			1
resolve_and_layout	name	(	tree			0
resolve_and_layout	(	name	tree			1
pow	x	6	double			0
pow	6	x	double			1
pow	x	-	double			0
pow	-	x	double			1
pow	x	2.0	double			0
pow	2.0	x	double			1
pow	x	2.0	double			0
pow	2.0	x	double			1
pow	x	3.0	double			0
pow	3.0	x	double			1
pow	x	2.0	double			0
pow	2.0	x	double			1
pow	x	3.0	double			0
pow	3.0	x	double			1
pow	x	3.0	double			0
pow	3.0	x	double			1
pow	x	2.0	double			0
pow	2.0	x	double			1
pow	x	2.0	double			0
pow	2.0	x	double			1
pow	x	3.0	double			0
pow	3.0	x	double			1
pow	x	2.0	double			0
pow	2.0	x	double			1
pow	x	3.0	double			0
pow	3.0	x	double			1
foo	1	x	S	x	y	0
foo	x	1	S	x	y	1
__builtin_isgreater	1.0	__builtin_nan	int			0
__builtin_isgreater	__builtin_nan	1.0	int			1
__builtin_isgreater	__builtin_nan	1.0	int			0
__builtin_isgreater	1.0	__builtin_nan	int			1
__builtin_isgreaterequal	1.0	__builtin_nan	int			0
__builtin_isgreaterequal	__builtin_nan	1.0	int			1
__builtin_isgreaterequal	__builtin_nan	1.0	int			0
__builtin_isgreaterequal	1.0	__builtin_nan	int			1
__builtin_isless	1.0	__builtin_nan	int			0
__builtin_isless	__builtin_nan	1.0	int			1
__builtin_isless	__builtin_nan	1.0	int			0
__builtin_isless	1.0	__builtin_nan	int			1
__builtin_islessequal	1.0	__builtin_nan	int			0
__builtin_islessequal	__builtin_nan	1.0	int			1
__builtin_islessequal	__builtin_nan	1.0	int			0
__builtin_islessequal	1.0	__builtin_nan	int			1
__builtin_islessgreater	1.0	__builtin_nan	int			0
__builtin_islessgreater	__builtin_nan	1.0	int			1
__builtin_islessgreater	__builtin_nan	1.0	int			0
__builtin_islessgreater	1.0	__builtin_nan	int			1
__builtin_isunordered	1.0	__builtin_nan	int			0
__builtin_isunordered	__builtin_nan	1.0	int			1
__builtin_isunordered	__builtin_nan	1.0	int			0
__builtin_isunordered	1.0	__builtin_nan	int			1
__builtin_isgreater	x	__builtin_nan	int			0
__builtin_isgreater	__builtin_nan	x	int			1
__builtin_isgreater	__builtin_nan	x	int			0
__builtin_isgreater	x	__builtin_nan	int			1
__builtin_isgreaterequal	x	__builtin_nan	int			0
__builtin_isgreaterequal	__builtin_nan	x	int			1
__builtin_isgreaterequal	__builtin_nan	x	int			0
__builtin_isgreaterequal	x	__builtin_nan	int			1
__builtin_isless	x	__builtin_nan	int			0
__builtin_isless	__builtin_nan	x	int			1
__builtin_isless	__builtin_nan	x	int			0
__builtin_isless	x	__builtin_nan	int			1
__builtin_islessequal	x	__builtin_nan	int			0
__builtin_islessequal	__builtin_nan	x	int			1
__builtin_islessequal	__builtin_nan	x	int			0
__builtin_islessequal	x	__builtin_nan	int			1
__builtin_islessgreater	x	__builtin_nan	int			0
__builtin_islessgreater	__builtin_nan	x	int			1
__builtin_islessgreater	__builtin_nan	x	int			0
__builtin_islessgreater	x	__builtin_nan	int			1
__builtin_isunordered	x	__builtin_nan	int			0
__builtin_isunordered	__builtin_nan	x	int			1
__builtin_isunordered	__builtin_nan	x	int			0
__builtin_isunordered	x	__builtin_nan	int			1
div	20	5	div_t	__numer	__denom	0
div	5	20	div_t	__numer	__denom	1
strcmp	buffer	"1234567890abcdefghijklmno"	int			0
strcmp	"1234567890abcdefghijklmno"	buffer	int			1
strcmp	s	"0x1p+( 0x1p+)"	int			0
strcmp	"0x1p+( 0x1p+)"	s	int			1
__builtin_pow	0.0	-	double			0
__builtin_pow	-	0.0	double			1
strcmp	a1	a2	int			0
strcmp	a2	a1	int			1
strcmp	a1	"abcdefghijklm"	int			0
strcmp	"abcdefghijklm"	a1	int			1
pow	x	1.0	double			0
pow	1.0	x	double			1
powf	x	1.0f	float			0
powf	1.0f	x	float			1
powl	x	1.0l	long double			0
powl	1.0l	x	long double			1
pow	sqrt	4.0	double			0
pow	4.0	sqrt	double			1
pow	pow	0.25	double			0
pow	0.25	pow	double			1
pow	fabs	y	double			0
pow	y	fabs	double			1
pow	exp	y	double			0
pow	y	exp	double			1
pow	sqrt	y	double			0
pow	y	sqrt	double			1
pow	x	y	double			0
pow	y	x	double			1
pow	pow	z	double			0
pow	z	pow	double			1
pow	fabs	y	double			0
pow	y	fabs	double			1
recentdate	Head	currdate	int			0
recentdate	currdate	Head	int			1
calloc	2	16	void *			0
calloc	16	2	void *			1
calloc	2	14	void *			0
calloc	14	2	void *			1
concat	lo	p2	uns64_t	p1	p2	0
concat	p2	lo	uns64_t	p1	p2	1
lookup_field_wrapper	ptr_type	name	tree			0
lookup_field_wrapper	name	ptr_type	tree			1
resolve_and_layout	name	(	tree			0
resolve_and_layout	(	name	tree			1
f2	x	1	signed char	x	y	0
f2	1	x	signed char	x	y	1
f1	1	f4	short	x	y	0
f1	f4	1	short	x	y	1
strcmp	t	"_Bool"	int			0
strcmp	"_Bool"	t	int			1
pow	x	y	double			0
pow	y	x	double			1
pow	z	y	double			0
pow	y	z	double			1
pow	z	y	double			0
pow	y	z	double			1
pow	x	y	double			0
pow	y	x	double			1
pow	x	z	double			0
pow	z	x	double			1
pow	x	y	double			0
pow	y	x	double			1
pow	y	z	double			0
pow	z	y	double			1
pow	y	-	double			0
pow	-	y	double			1
noreturn	status	__builtin_va_arg_pack	void			0
noreturn	__builtin_va_arg_pack	status	void			1
pow	x	2.0	double			0
pow	2.0	x	double			1
pow	-	2.0	double			0
pow	2.0	-	double			1
pow	fabs	2.0	double			0
pow	2.0	fabs	double			1
pow	x	3.0	double			0
pow	3.0	x	double			1
pow	-	3.0	double			0
pow	3.0	-	double			1
pow	fabs	3.0	double			0
pow	3.0	fabs	double			1
pow	x	6.0	double			0
pow	6.0	x	double			1
pow	-	6.0	double			0
pow	6.0	-	double			1
pow	fabs	6.0	double			0
pow	6.0	fabs	double			1
__builtin_copysignf	1.0	foo	float			0
__builtin_copysignf	foo	1.0	float			1
calloc	2	16	void *			0
calloc	16	2	void *			1
calloc	2	14	void *			0
calloc	14	2	void *			1
doit	10	6	void	n	n2	0
doit	6	10	void	n	n2	1
foo	13000	12000	u64	high	low	0
foo	12000	13000	u64	high	low	1
__builtin_expect	cnt	0	long			0
__builtin_expect	0	cnt	long			1
main1	2	7	int	a	b	0
main1	7	2	int	a	b	1
bar	i	j	int	i	j	0
bar	j	i	int	i	j	1
foo	X	Y	void	in	out	0
foo	Y	X	void	in	out	1
fcheck_results	a	fmul_results	void	a	results	0
fcheck_results	fmul_results	a	void	a	results	1
fcheck_results	a	fadd_results	void	a	results	0
fcheck_results	fadd_results	a	void	a	results	1
icheck_results	a	iadd_results	void	a	results	0
icheck_results	iadd_results	a	void	a	results	1
fcheck_results	a	fresults1	void	a	results	0
fcheck_results	fresults1	a	void	a	results	1
fcheck_results	a	fresults2	void	a	results	0
fcheck_results	fresults2	a	void	a	results	1
main1	0	15	int	x	max_result	0
main1	15	0	int	x	max_result	1
main1	0	15	int	x	max_result	0
main1	15	0	int	x	max_result	1
foo	X	Y	void	in	out	0
foo	Y	X	void	in	out	1
main1	0	9	int	x	y	0
main1	9	0	int	x	y	1
main1	0	9	int	x	y	0
main1	9	0	int	x	y	1
foo	X	&	void	in	out	0
foo	&	X	void	in	out	1
foo	jsav	ksav	void			0
foo	ksav	jsav	void			1
main1	b	c	int	pb	pc	0
main1	c	b	int	pb	pc	1
main1	&	c	int	pb	pc	0
main1	c	&	int	pb	pc	1
foo	input	output	void	pInput	pOutput	0
foo	output	input	void	pInput	pOutput	1
foo	input	output	void	pInput	pOutput	0
foo	output	input	void	pInput	pOutput	1
__builtin_pow	x	0.5	double			0
__builtin_pow	0.5	x	double			1
main1	0	15	int	x	max_result	0
main1	15	0	int	x	max_result	1
foo	input	output	void	pInput	pOutput	0
foo	output	input	void	pInput	pOutput	1
foo	X	Y	void	in	out	0
foo	Y	X	void	in	out	1
calloc	126	sizeof	void *	__nmemb	__size	0
calloc	sizeof	126	void *	__nmemb	__size	1
calloc	80	sizeof	void *	__nmemb	__size	0
calloc	sizeof	80	void *	__nmemb	__size	1
foo	input	output	void	pInput	pOutput	0
foo	output	input	void	pInput	pOutput	1
main1	16	240	int	n	res	0
main1	240	16	int	n	res	1
main1	16	210	int	n	res	0
main1	210	16	int	n	res	1
foo	input	output	void	pInput	pOutput	0
foo	output	input	void	pInput	pOutput	1
foo	input	output	void	pInput	pOutput	0
foo	output	input	void	pInput	pOutput	1
main1	0	15	int	x	max_result	0
main1	15	0	int	x	max_result	1
__builtin_pow	x	0.5	double			0
__builtin_pow	0.5	x	double			1
__builtin_pow	x	0.5	double			0
__builtin_pow	0.5	x	double			1
main1	b	c	int	pb	pc	0
main1	c	b	int	pb	pc	1
main1	&	c	int	pb	pc	0
main1	c	&	int	pb	pc	1
main1	0	9	int	x	y	0
main1	9	0	int	x	y	1
main1	0	9	int	x	y	0
main1	9	0	int	x	y	1
main1	buffer1	buffer2	int	pIn	pOut	0
main1	buffer2	buffer1	int	pIn	pOut	1
calloc	126	sizeof	void *	__nmemb	__size	0
calloc	sizeof	126	void *	__nmemb	__size	1
calloc	80	sizeof	void *	__nmemb	__size	0
calloc	sizeof	80	void *	__nmemb	__size	1
strcasecmp	cmd	"help"	int	__s1	__s2	0
strcasecmp	"help"	cmd	int	__s1	__s2	1
strcasecmp	cmd	"help"	int	__s1	__s2	0
strcasecmp	"help"	cmd	int	__s1	__s2	1
strcasecmp	cmd	"help"	int	__s1	__s2	0
strcasecmp	"help"	cmd	int	__s1	__s2	1
listen	s	10	int			0
listen	10	s	int			1
strcasecmp	cmd	"help"	int	__s1	__s2	0
strcasecmp	"help"	cmd	int	__s1	__s2	1
strcasecmp	optarg	services	int	__s1	__s2	0
strcasecmp	services	optarg	int	__s1	__s2	1
log_err	"Could not open %s"		int			0
log_err		"Could not open %s"	int			1
dup2	fd		int	__fd	__fd2	0
dup2		fd	int	__fd	__fd2	1
dup2	fd		int	__fd	__fd2	0
dup2		fd	int	__fd	__fd2	1
dup2	fd		int	__fd	__fd2	0
dup2		fd	int	__fd	__fd2	1
listen	server_fd	0	int			0
listen	0	server_fd	int			1
fopen	p	"w"	FILE *	__filename	__modes	0
fopen	"w"	p	FILE *	__filename	__modes	1
tcflush	fd		int	__fd	__queue_selector	0
tcflush		fd	int	__fd	__queue_selector	1
tcflush	fd		int	__fd	__queue_selector	0
tcflush		fd	int	__fd	__queue_selector	1
strcasecmp	service	"help"	int	__s1	__s2	0
strcasecmp	"help"	service	int	__s1	__s2	1
dup2	ctrl	0	int	__fd	__fd2	0
dup2	0	ctrl	int	__fd	__fd2	1
dup2	0	1	int	__fd	__fd2	0
dup2	1	0	int	__fd	__fd2	1
dup2	0	2	int	__fd	__fd2	0
dup2	2	0	int	__fd	__fd2	1
strcmp	sep	new	int	__s1	__s2	0
strcmp	new	sep	int	__s1	__s2	1
strcmp	sep	new	int	__s1	__s2	0
strcmp	new	sep	int	__s1	__s2	1
strcmp	sep	sepp	int	__s1	__s2	0
strcmp	sepp	sep	int	__s1	__s2	1
strcmp	proto	"unix"	int	__s1	__s2	0
strcmp	"unix"	proto	int	__s1	__s2	1
strcmp	name1	name2	int	__s1	__s2	0
strcmp	name2	name1	int	__s1	__s2	1
strcmp	name2	se	int	__s1	__s2	0
strcmp	se	name2	int	__s1	__s2	1
strcmp	name2	*	int	__s1	__s2	0
strcmp	*	name2	int	__s1	__s2	1
fopen	CONFIG	"r"	FILE *	__filename	__modes	0
fopen	"r"	CONFIG	FILE *	__filename	__modes	1
strcmp	arg	"stream"	int	__s1	__s2	0
strcmp	"stream"	arg	int	__s1	__s2	1
strcmp	arg	"dgram"	int	__s1	__s2	0
strcmp	"dgram"	arg	int	__s1	__s2	1
strcmp	arg	"rdm"	int	__s1	__s2	0
strcmp	"rdm"	arg	int	__s1	__s2	1
strcmp	arg	"seqpacket"	int	__s1	__s2	0
strcmp	"seqpacket"	arg	int	__s1	__s2	1
strcmp	arg	"raw"	int	__s1	__s2	0
strcmp	"raw"	arg	int	__s1	__s2	1
setproctitle	"%s"	buf	int			0
setproctitle	buf	"%s"	int			1
rename	tname	dbname	int	__old	__new	0
rename	dbname	tname	int	__old	__new	1
strspn	cp	" \t\n"	unsigned long			0
strspn	" \t\n"	cp	unsigned long			1
strspn	cp	" \t\n"	unsigned long			0
strspn	" \t\n"	cp	unsigned long			1
strcmp	from	progname	int	__s1	__s2	0
strcmp	progname	from	int	__s1	__s2	1
strcmp	km	key	int	__s1	__s2	0
strcmp	key	km	int	__s1	__s2	1
strcmp	keym	km	int	__s1	__s2	0
strcmp	km	keym	int	__s1	__s2	1
strcmp	km	keym	int	__s1	__s2	0
strcmp	keym	km	int	__s1	__s2	1
fopen	sysconfig	"r"	FILE *	__filename	__modes	0
fopen	"r"	sysconfig	FILE *	__filename	__modes	1
strcmp	buf	"NO"	int	__s1	__s2	0
strcmp	"NO"	buf	int	__s1	__s2	1
strstr	p	".fnt"	char *	__haystack	__needle	0
strstr	".fnt"	p	char *	__haystack	__needle	1
strcmp	font	font_current	int	__s1	__s2	0
strcmp	font_current	font	int	__s1	__s2	1
fopen	tmp_name	"r"	FILE *	__filename	__modes	0
fopen	"r"	tmp_name	FILE *	__filename	__modes	1
strcmp	choice	km_sorted	int	__s1	__s2	0
strcmp	km_sorted	choice	int	__s1	__s2	1
strcmp	program	"kbdmap"	int	__s1	__s2	0
strcmp	"kbdmap"	program	int	__s1	__s2	1
strcmp	buffer_tmp	token	int	__s1	__s2	0
strcmp	token	buffer_tmp	int	__s1	__s2	1
strcmp	km1	km2	int	__s1	__s2	0
strcmp	km2	km1	int	__s1	__s2	1
strcmp	l1	l2	int	__s1	__s2	0
strcmp	l2	l1	int	__s1	__s2	1
fopen	filename	"r"	FILE *	__filename	__modes	0
fopen	"r"	filename	FILE *	__filename	__modes	1
