function_name,arg1,arg2,arg_type,param1,param2,labels,,,,,
strcmp,#NAME?,argv,int,__s1,__s2,1,,,,,
strcmp,argv,#NAME?,int,__s1,__s2,0,,,,,
strcmp,#NAME?,argv,int,__s1,__s2,1,,,,,
strcmp,argv,-###,int,__s1,__s2,0,,,,,
strcmp,-###,argv,int,__s1,__s2,1,,,,,
strcmp,argv,#NAME?,int,__s1,__s2,0,,,,,
strcmp,#NAME?,argv,int,__s1,__s2,1,,,,,
strcmp,argv,#NAME?,int,__s1,__s2,0,,,,,
strcmp,#NAME?,argv,int,__s1,__s2,1,,,,,
strcmp,argv,#NAME?,int,__s1,__s2,0,,,,,
strcmp,#NAME?,argv,int,__s1,__s2,1,,,,,
strcmp,argv,#NAME?,int,__s1,__s2,0,,,,,
strcmp,#NAME?,argv,int,__s1,__s2,1,,,,,
strcmp,argv,#NAME?,int,__s1,__s2,0,,,,,
strcmp,#NAME?,argv,int,__s1,__s2,1,,,,,
strcmp,argv,#NAME?,int,__s1,__s2,0,,,,,
strcmp,#NAME?,argv,int,__s1,__s2,1,,,,,
strcmp,argv,#NAME?,int,__s1,__s2,0,,,,,
strcmp,#NAME?,argv,int,__s1,__s2,1,,,,,
strcmp,argv,#NAME?,int,__s1,__s2,0,,,,,
strcmp,#NAME?,argv,int,__s1,__s2,1,,,,,
strcmp,argv,#NAME?,int,__s1,__s2,0,,,,,
strcmp,#NAME?,argv,int,__s1,__s2,1,,,,,
strcmp,argv,#NAME?,int,__s1,__s2,0,,,,,
strcmp,#NAME?,argv,int,__s1,__s2,1,,,,,
strcmp,argv,#NAME?,int,__s1,__s2,0,,,,,
strcmp,#NAME?,argv,int,__s1,__s2,1,,,,,
strcmp,argv,#NAME?,int,__s1,__s2,0,,,,,
strcmp,#NAME?,argv,int,__s1,__s2,1,,,,,
strcmp,argv,#NAME?,int,__s1,__s2,0,,,,,
strcmp,#NAME?,argv,int,__s1,__s2,1,,,,,
strcmp,argv,#NAME?,int,__s1,__s2,0,,,,,
strcmp,#NAME?,argv,int,__s1,__s2,1,,,,,
strcmp,argv,-###,int,__s1,__s2,0,,,,,
strcmp,-###,argv,int,__s1,__s2,1,,,,,
strcmp,spec_lang,none,int,__s1,__s2,0,,,,,
strcmp,none,spec_lang,int,__s1,__s2,1,,,,,
strcmp,p,save-temps,int,__s1,__s2,0,,,,,
strcmp,save-temps,p,int,__s1,__s2,1,,,,,
strcmp,p,static-libgcc,int,__s1,__s2,0,,,,,
strcmp,static-libgcc,p,int,__s1,__s2,1,,,,,
strcmp,p,shared-libgcc,int,__s1,__s2,0,,,,,
strcmp,shared-libgcc,p,int,__s1,__s2,1,,,,,
strcmp,p,pipe,int,__s1,__s2,0,,,,,
strcmp,pipe,p,int,__s1,__s2,1,,,,,
strcmp,argbuf,|,int,__s1,__s2,0,,,,,
strcmp,|,argbuf,int,__s1,__s2,1,,,,,
strcmp,argbuf,|,int,__s1,__s2,0,,,,,
strcmp,|,argbuf,int,__s1,__s2,1,,,,,
error,%s,buf,int,,,0,,,,,
error,buf,%s,int,,,1,,,,,
notice,%s\n,buf,int,,,0,,,,,
notice,buf,%s\n,int,,,1,,,,,
strcmp,temp_filename,input_filename,int,__s1,__s2,0,,,,,
strcmp,input_filename,temp_filename,int,__s1,__s2,1,,,,,
strcmp,string,linker_options,int,__s1,__s2,0,,,,,
strcmp,linker_options,string,int,__s1,__s2,1,,,,,
eval_spec_function,func,args,const char *,,,0,,,,,
eval_spec_function,args,func,const char *,,,1,,,,,
strcmp,input_file_compiler,@assembler,int,__s1,__s2,0,,,,,
strcmp,@assembler,input_file_compiler,int,__s1,__s2,1,,,,,
strcmp,input_file_compiler,@assembler-with-cpp,int,__s1,__s2,0,,,,,
strcmp,@assembler-with-cpp,input_file_compiler,int,__s1,__s2,1,,,,,
check_live_switch,i,plen,int,,,0,,,,,
check_live_switch,plen,i,int,,,1,,,,,
give_switch,i,0,void,,,0,,,,,
give_switch,0,i,void,,,1,,,,,
check_live_switch,i,hard_match_len,int,,,0,,,,,
check_live_switch,hard_match_len,i,int,,,1,,,,,
give_switch,i,1,void,,,0,,,,,
give_switch,1,i,void,,,1,,,,,
strcmp,specs_file,specs,int,__s1,__s2,0,,,,,
strcmp,specs,specs_file,int,__s1,__s2,1,,,,,
printf,%s\n,find_file,int,,,0,,,,,
printf,find_file,%s\n,int,,,1,,,,,
printf,%s\n,(,int,,,0,,,,,
printf,(,%s\n,int,,,1,,,,,
printf,%s\n,multilib_dir,int,,,0,,,,,
printf,multilib_dir,%s\n,int,,,1,,,,,
printf,%s\n,multilib_os_dir,int,,,0,,,,,
printf,multilib_os_dir,%s\n,int,,,1,,,,,
xcalloc,1,n_infiles,int,,,0,,,,,
xcalloc,n_infiles,1,int,,,1,,,,,
strcmp,linker_name_spec,collect2,int,__s1,__s2,0,,,,,
strcmp,collect2,linker_name_spec,int,__s1,__s2,1,,,,,
strcmp,cp,language,int,__s1,__s2,0,,,,,
strcmp,language,cp,int,__s1,__s2,1,,,,,
strcmp,outfiles,argv,int,__s1,__s2,0,,,,,
strcmp,argv,outfiles,int,__s1,__s2,1,,,,,
make_gcov_file_name,file_name,src,char *,,,0,,,,,
make_gcov_file_name,src,file_name,char *,,,1,,,,,
strcmp,file_name,src,int,,,0,,,,,
strcmp,src,file_name,int,,,1,,,,,
GCOV_TAG_IS_SUBTAG,current_tag,tag,int,,,0,,,,,
GCOV_TAG_IS_SUBTAG,tag,current_tag,int,,,1,,,,,
strcmp,src_name,input_name,int,,,0,,,,,
strcmp,input_name,src_name,int,,,1,,,,,
reload,get_insns,1,int,,,0,,,,,
reload,1,get_insns,int,,,1,,,,,
strcmp,value,predicable_true,int,__s1,__s2,0,,,,,
strcmp,predicable_true,value,int,__s1,__s2,1,,,,,
strcmp,value,predicable_false,int,__s1,__s2,0,,,,,
strcmp,predicable_false,value,int,__s1,__s2,1,,,,,
XSTR,XEXP,0,int,,,0,,,,,
XSTR,0,XEXP,int,,,1,,,,,
strcmp,value,p_true,int,__s1,__s2,0,,,,,
strcmp,p_true,value,int,__s1,__s2,1,,,,,
strcmp,value,p_false,int,__s1,__s2,0,,,,,
strcmp,p_false,value,int,__s1,__s2,1,,,,,
fatal,invalid option `%s',argv,int,,,0,,,,,
fatal,argv,invalid option `%s',int,,,1,,,,,
strcmp,a,b,int,__s1,__s2,0,,,,,
strcmp,b,a,int,__s1,__s2,1,,,,,
lambda_matrix_new,depth,invariants,int,,,0,,,,,
lambda_matrix_new,invariants,depth,int,,,1,,,,,
lambda_lattice_new,depth,invariants,lambda_lattice,,,0,,,,,
lambda_lattice_new,invariants,depth,lambda_lattice,,,1,,,,,
gcd,a,b,int,a,b,0,,,,,
gcd,b,a,int,a,b,1,,,,,
gcd,gcd1,determinant,int,a,b,0,,,,,
gcd,determinant,gcd1,int,a,b,1,,,,,
shadow_tag_warned,finish_declspecs,1,int,,,0,,,,,
shadow_tag_warned,1,finish_declspecs,int,,,1,,,,,
build_string,IDENTIFIER_LENGTH,IDENTIFIER_POINTER,int,,,0,,,,,
build_string,IDENTIFIER_POINTER,IDENTIFIER_LENGTH,int,,,1,,,,,
MIN,reg1,reg2,int,,,0,,,,,
MIN,reg2,reg1,int,,,1,,,,,
MAX,reg1,reg2,int,,,0,,,,,
MAX,reg2,reg1,int,,,1,,,,,
MIN,reg1,reg2,int,,,0,,,,,
MIN,reg2,reg1,int,,,1,,,,,
MAX,reg1,reg2,int,,,0,,,,,
MAX,reg2,reg1,int,,,1,,,,,
bitmap_ior_into,op1,op2,int,,,0,,,,,
bitmap_ior_into,op2,op1,int,,,1,,,,,
bitmap_and_into,op1,op2,int,,,0,,,,,
bitmap_and_into,op2,op1,int,,,1,,,,,
sbitmap_copy,dest,src,int,,,0,,,,,
sbitmap_copy,src,dest,int,,,1,,,,,
bitmap_copy,dest,src,int,,,0,,,,,
bitmap_copy,src,dest,int,,,1,,,,,
type_list_equal,entry,data,int,,,0,,,,,
type_list_equal,data,entry,int,,,1,,,,,
add_call_site,GEN_INT,action,int,landing_pad,action,0,,,,,
add_call_site,action,GEN_INT,int,landing_pad,action,1,,,,,
bitmap_ior_into,outer,region,int,,,0,,,,,
bitmap_ior_into,region,outer,int,,,1,,,,,
bitmap_set_bit,outer,region,int,,,0,,,,,
bitmap_set_bit,region,outer,int,,,1,,,,,
ASM_PREFERRED_EH_DATA_FORMAT,0,1,int,,,0,,,,,
ASM_PREFERRED_EH_DATA_FORMAT,1,0,int,,,1,,,,,
ASM_PREFERRED_EH_DATA_FORMAT,0,1,int,,,0,,,,,
ASM_PREFERRED_EH_DATA_FORMAT,1,0,int,,,1,,,,,
check_digit,c,radix,int,c,radix,0,,,,,
check_digit,radix,c,int,c,radix,1,,,,,
check_digit,c,radix,int,c,radix,0,,,,,
check_digit,radix,c,int,c,radix,1,,,,,
mpz_set,current_expand,*,int,,,0,,,,,
mpz_set,*,current_expand,int,,,1,,,,,
mpz_set,current_expand,*,int,,,0,,,,,
mpz_set,*,current_expand,int,,,1,,,,,
add_segments,current_segment,a,segment_info *,list,v,0,,,,,
add_segments,a,current_segment,segment_info *,list,v,1,,,,,
strcmp,inquiry_function,name,int,,,0,,,,,
strcmp,name,inquiry_function,int,,,1,,,,,
gfc_error_now,Can't open file '%s',filename,int,,,0,,,,,
gfc_error_now,filename,Can't open file '%s',int,,,1,,,,,
gfc_error_now,Can't open included file '%s',filename,int,,,0,,,,,
gfc_error_now,filename,Can't open included file '%s',int,,,1,,,,,
strcasecmp,fileext,exttype,int,,,0,,,,,
strcasecmp,exttype,fileext,int,,,1,,,,,
strcmp,text,#NAME?,int,,,0,,,,,
strcmp,#NAME?,text,int,,,1,,,,,
strcmp,text,#NAME?,int,,,0,,,,,
strcmp,#NAME?,text,int,,,1,,,,,
strcmp,text,#NAME?,int,,,0,,,,,
strcmp,#NAME?,text,int,,,1,,,,,
strcmp,text,#NAME?,int,,,0,,,,,
strcmp,#NAME?,text,int,,,1,,,,,
strcmp,text,#NAME?,int,,,0,,,,,
strcmp,#NAME?,text,int,,,1,,,,,
strcmp,text,#NAME?,int,,,0,,,,,
strcmp,#NAME?,text,int,,,1,,,,,
strcmp,text,#NAME?,int,,,0,,,,,
strcmp,#NAME?,text,int,,,1,,,,,
strcmp,text,#NAME?,int,,,0,,,,,
strcmp,#NAME?,text,int,,,1,,,,,
strcmp,arg,g77_xargv,int,,,0,,,,,
strcmp,g77_xargv,arg,int,,,1,,,,,
strcmp,lang,none,int,,,0,,,,,
strcmp,none,lang,int,,,1,,,,,
strcmp,argv,#NAME?,int,,,0,,,,,
strcmp,#NAME?,argv,int,,,1,,,,,
strcmp,argv,#NAME?,int,,,0,,,,,
strcmp,#NAME?,argv,int,,,1,,,,,
strcmp,filename,-,int,,,0,,,,,
strcmp,-,filename,int,,,1,,,,,
compare_integers,&,p,int,_sn1,_sn2,0,,,,,
compare_integers,p,&,int,_sn1,_sn2,1,,,,,
strcmp,t1,t2,int,,,0,,,,,
strcmp,t2,t1,int,,,1,,,,,
strcmp,argv,#NAME?,int,,,0,,,,,
strcmp,#NAME?,argv,int,,,1,,,,,
shadow_tag_warned,finish_declspecs,1,int,,,0,,,,,
shadow_tag_warned,1,finish_declspecs,int,,,1,,,,,
build_string,IDENTIFIER_LENGTH,IDENTIFIER_POINTER,int,,,0,,,,,
build_string,IDENTIFIER_POINTER,IDENTIFIER_LENGTH,int,,,1,,,,,
fatal_error,can't open %s: %m,dumpname,int,,,0,,,,,
fatal_error,dumpname,can't open %s: %m,int,,,1,,,,,
strcmp,name,objc_object,int,__s1,__s2,0,,,,,
strcmp,objc_object,name,int,__s1,__s2,1,,,,,
strcmp,name,objc_class,int,__s1,__s2,0,,,,,
strcmp,objc_class,name,int,__s1,__s2,1,,,,,
strcmp,name,objc_selector,int,__s1,__s2,0,,,,,
strcmp,objc_selector,name,int,__s1,__s2,1,,,,,
strcmp,arg,align,int,,,0,,,,,
strcmp,align,arg,int,,,1,,,,,
strcmp,arg,mac68k,int,,,0,,,,,
strcmp,mac68k,arg,int,,,1,,,,,
strcmp,arg,power,int,,,0,,,,,
strcmp,power,arg,int,,,1,,,,,
strcmp,arg,reset,int,,,0,,,,,
strcmp,reset,arg,int,,,1,,,,,
strstr,pname,dot_framework,char *,,,0,,,,,
strstr,dot_framework,pname,char *,,,1,,,,,
find_subframework_file,fname,cpp_get_path,const char *,,,0,,,,,
find_subframework_file,cpp_get_path,fname,const char *,,,1,,,,,
strcmp,arc_cpu_string,base,int,,,0,,,,,
strcmp,base,arc_cpu_string,int,,,1,,,,,
strcmp,prefix,L,int,,,0,,,,,
strcmp,L,prefix,int,,,1,,,,,
strcasecmp,name,a,int,,,0,,,,,
strcasecmp,a,name,int,,,1,,,,,
strcasecmp,name,b,int,,,0,,,,,
strcasecmp,b,name,int,,,1,,,,,
strcasecmp,name,d,int,,,0,,,,,
strcasecmp,d,name,int,,,1,,,,,
strcasecmp,name,x,int,,,0,,,,,
strcasecmp,x,name,int,,,1,,,,,
strcasecmp,name,y,int,,,0,,,,,
strcasecmp,y,name,int,,,1,,,,,
strcasecmp,name,ix,int,,,0,,,,,
strcasecmp,ix,name,int,,,1,,,,,
strcasecmp,name,iy,int,,,0,,,,,
strcasecmp,iy,name,int,,,1,,,,,
strcasecmp,name,pc,int,,,0,,,,,
strcasecmp,pc,name,int,,,1,,,,,
strcasecmp,name,sp,int,,,0,,,,,
strcasecmp,sp,name,int,,,1,,,,,
strcasecmp,name,ccr,int,,,0,,,,,
strcasecmp,ccr,name,int,,,1,,,,,
strcmp,suffix,.bss,int,,,0,,,,,
strcmp,.bss,suffix,int,,,1,,,,,
strcmp,etrax4,cris_cpu_str,int,,,0,,,,,
strcmp,cris_cpu_str,etrax4,int,,,1,,,,,
strcmp,svinto,cris_cpu_str,int,,,0,,,,,
strcmp,cris_cpu_str,svinto,int,,,1,,,,,
strcmp,etrax100,cris_cpu_str,int,,,0,,,,,
strcmp,cris_cpu_str,etrax100,int,,,1,,,,,
strcmp,ng,cris_cpu_str,int,,,0,,,,,
strcmp,cris_cpu_str,ng,int,,,1,,,,,
strcmp,etrax100lx,cris_cpu_str,int,,,0,,,,,
strcmp,cris_cpu_str,etrax100lx,int,,,1,,,,,
strcmp,etrax4,cris_tune_str,int,,,0,,,,,
strcmp,cris_tune_str,etrax4,int,,,1,,,,,
strcmp,svinto,cris_tune_str,int,,,0,,,,,
strcmp,cris_tune_str,svinto,int,,,1,,,,,
strcmp,etrax100,cris_tune_str,int,,,0,,,,,
strcmp,cris_tune_str,etrax100,int,,,1,,,,,
strcmp,ng,cris_tune_str,int,,,0,,,,,
strcmp,cris_tune_str,ng,int,,,1,,,,,
strcmp,etrax100lx,cris_tune_str,int,,,0,,,,,
strcmp,cris_tune_str,etrax100lx,int,,,1,,,,,
monstartup,0x08040000,etext,int,lowpc,highpc,0,,,,,
monstartup,etext,0x08040000,int,lowpc,highpc,1,,,,,
strstr,*,#NAME?,char *,__haystack,__needle,0,,,,,
strstr,#NAME?,*,char *,__haystack,__needle,1,,,,,
MIN,num_words,max_regs,int,,,0,,,,,
MIN,max_regs,num_words,int,,,1,,,,,
strcmp,mips_abi_string,32,int,,,0,,,,,
strcmp,32,mips_abi_string,int,,,1,,,,,
strcmp,mips_abi_string,o64,int,,,0,,,,,
strcmp,o64,mips_abi_string,int,,,1,,,,,
strcmp,mips_abi_string,n32,int,,,0,,,,,
strcmp,n32,mips_abi_string,int,,,1,,,,,
strcmp,mips_abi_string,64,int,,,0,,,,,
strcmp,64,mips_abi_string,int,,,1,,,,,
strcmp,mips_abi_string,eabi,int,,,0,,,,,
strcmp,eabi,mips_abi_string,int,,,1,,,,,
mips_parse_cpu,#NAME?,whole_isa_str,const struct mips_cpu_info *,,,0,,,,,
mips_parse_cpu,whole_isa_str,#NAME?,const struct mips_cpu_info *,,,1,,,,,
error,unsupported combination: %s,#NAME?,int,,,0,,,,,
error,#NAME?,unsupported combination: %s,int,,,1,,,,,
error,unsupported combination: %s,0,int,,,0,,,,,
error,0,unsupported combination: %s,int,,,1,,,,,
error,unsupported combination: %s,#NAME?,int,,,0,,,,,
error,#NAME?,unsupported combination: %s,int,,,1,,,,,
error,unsupported combination: %s,#NAME?,int,,,0,,,,,
error,#NAME?,unsupported combination: %s,int,,,1,,,,,
strcmp,name,current_function_file,int,,,0,,,,,
strcmp,current_function_file,name,int,,,1,,,,,
strcmp,canonical,0,int,,,0,,,,,
strcmp,0,canonical,int,,,1,,,,,
strcasecmp,given,k,int,,,0,,,,,
strcasecmp,k,given,int,,,1,,,,,
strcasecmp,cpu_string,default,int,,,0,,,,,
strcasecmp,default,cpu_string,int,,,1,,,,,
strcmp,t,avr_mcu_name,int,__s1,__s2,0,,,,,
strcmp,avr_mcu_name,t,int,__s1,__s2,1,,,,,
MAX,i,1,int,,,0,,,,,
MAX,1,i,int,,,1,,,,,
strcmp,name,__builtin_next_arg,int,,,0,,,,,
strcmp,__builtin_next_arg,name,int,,,1,,,,,
strcmp,name,alloca,int,,,0,,,,,
strcmp,alloca,name,int,,,1,,,,,
strcmp,name,__builtin_constant_p,int,,,0,,,,,
strcmp,__builtin_constant_p,name,int,,,1,,,,,
strcmp,name,__builtin_args_info,int,,,0,,,,,
strcmp,__builtin_args_info,name,int,,,1,,,,,
warning,unknown register name: %s,str,int,,,0,,,,,
warning,str,unknown register name: %s,int,,,1,,,,,
warning,unknown register name: %s,dash,int,,,0,,,,,
warning,dash,unknown register name: %s,int,,,1,,,,,
strcmp,ia64_tune_string,processor_alias_table,int,,,0,,,,,
strcmp,processor_alias_table,ia64_tune_string,int,,,1,,,,,
xcalloc,1,clocks_length,int,,,0,,,,,
xcalloc,clocks_length,1,int,,,1,,,,,
strcmp,m32r_model_string,small,int,,,0,,,,,
strcmp,small,m32r_model_string,int,,,1,,,,,
strcmp,m32r_model_string,medium,int,,,0,,,,,
strcmp,medium,m32r_model_string,int,,,1,,,,,
strcmp,m32r_model_string,large,int,,,0,,,,,
strcmp,large,m32r_model_string,int,,,1,,,,,
strcmp,m32r_sdata_string,none,int,,,0,,,,,
strcmp,none,m32r_sdata_string,int,,,1,,,,,
strcmp,m32r_sdata_string,sdata,int,,,0,,,,,
strcmp,sdata,m32r_sdata_string,int,,,1,,,,,
strcmp,m32r_sdata_string,use,int,,,0,,,,,
strcmp,use,m32r_sdata_string,int,,,1,,,,,
GO_PRINTF2,"\n========== GO_IF_LEGITIMATE_ADDRESS, %sstrict\n",strict,int,,,0,,,,,
GO_PRINTF2,strict,"\n========== GO_IF_LEGITIMATE_ADDRESS, %sstrict\n",int,,,1,,,,,
strcmp,iq2000_arch_string,default,int,,,0,,,,,
strcmp,default,iq2000_arch_string,int,,,1,,,,,
strcmp,iq2000_arch_string,DEFAULT,int,,,0,,,,,
strcmp,DEFAULT,iq2000_arch_string,int,,,1,,,,,
strcmp,sparc_cmodel_string,cmodel,int,,,0,,,,,
strcmp,cmodel,sparc_cmodel_string,int,,,1,,,,,
MIN,intslots,6,int,,,0,,,,,
MIN,6,intslots,int,,,1,,,,,
MAX,0,6,int,,,0,,,,,
MAX,6,0,int,,,1,,,,,
monstartup,_start,etext,void,,,0,,,,,
monstartup,etext,_start,void,,,1,,,,,
strcmp,p,name,int,,,0,,,,,
strcmp,name,p,int,,,1,,,,,
strcmp,p,name,int,,,0,,,,,
strcmp,name,p,int,,,1,,,,,
strcmp,p,name,int,,,0,,,,,
strcmp,name,p,int,,,1,,,,,
strcmp,p,name,int,,,0,,,,,
strcmp,name,p,int,,,1,,,,,
internal_error,MMIX Internal: %s is not a shiftable int,s,int,,,0,,,,,
internal_error,s,MMIX Internal: %s is not a shiftable int,int,,,1,,,,,
internal_error,MMIX Internal: %s is not a shiftable int,s,int,,,0,,,,,
internal_error,s,MMIX Internal: %s is not a shiftable int,int,,,1,,,,,
__divdi3,a,b,long long,,,0,,,,,
__divdi3,b,a,long long,,,1,,,,,
__udivdi3,a,b,unsigned long long,,,0,,,,,
__udivdi3,b,a,unsigned long long,,,1,,,,,
MIN,next_amount,align,int,,,0,,,,,
MIN,align,next_amount,int,,,1,,,,,
output_stack_adjust,-,fi,void,,,0,,,,,
output_stack_adjust,fi,-,void,,,1,,,,,
output_stack_adjust,-,fi,void,,,0,,,,,
output_stack_adjust,fi,-,void,,,1,,,,,
output_stack_adjust,-,fi,void,,,0,,,,,
output_stack_adjust,fi,-,void,,,1,,,,,
output_stack_adjust,-,fi,void,,,0,,,,,
output_stack_adjust,fi,-,void,,,1,,,,,
output_stack_adjust,-,fi,void,,,0,,,,,
output_stack_adjust,fi,-,void,,,1,,,,,
output_stack_adjust,-,fi,void,,,0,,,,,
output_stack_adjust,fi,-,void,,,1,,,,,
output_stack_adjust,1,fi,void,,,0,,,,,
output_stack_adjust,fi,1,void,,,1,,,,,
output_stack_adjust,1,fi,void,,,0,,,,,
output_stack_adjust,fi,1,void,,,1,,,,,
output_stack_adjust,1,fi,void,,,0,,,,,
output_stack_adjust,fi,1,void,,,1,,,,,
strcmp,sect,data,int,,,0,,,,,
strcmp,data,sect,int,,,1,,,,,
strcmp,sect,text,int,,,0,,,,,
strcmp,text,sect,int,,,1,,,,,
strcmp,sect,rodata,int,,,0,,,,,
strcmp,rodata,sect,int,,,1,,,,,
strcmp,sect,const,int,,,0,,,,,
strcmp,const,sect,int,,,1,,,,,
strcmp,sect,rosdata,int,,,0,,,,,
strcmp,rosdata,sect,int,,,1,,,,,
strcmp,sect,rozdata,int,,,0,,,,,
strcmp,rozdata,sect,int,,,1,,,,,
strcmp,sect,sdata,int,,,0,,,,,
strcmp,sdata,sect,int,,,1,,,,,
strcmp,sect,tdata,int,,,0,,,,,
strcmp,tdata,sect,int,,,1,,,,,
strcmp,sect,zdata,int,,,0,,,,,
strcmp,zdata,sect,int,,,1,,,,,
strcmp,sect,bss,int,,,0,,,,,
strcmp,bss,sect,int,,,1,,,,,
strcmp,sect,zbss,int,,,0,,,,,
strcmp,zbss,sect,int,,,1,,,,,
strcmp,*,fname,int,,,0,,,,,
strcmp,fname,*,int,,,1,,,,,
strcmp,alpha_tp_string,p,int,__s1,__s2,0,,,,,
strcmp,p,alpha_tp_string,int,__s1,__s2,1,,,,,
strcmp,alpha_tp_string,f,int,__s1,__s2,0,,,,,
strcmp,f,alpha_tp_string,int,__s1,__s2,1,,,,,
strcmp,alpha_tp_string,i,int,__s1,__s2,0,,,,,
strcmp,i,alpha_tp_string,int,__s1,__s2,1,,,,,
strcmp,alpha_fprm_string,n,int,__s1,__s2,0,,,,,
strcmp,n,alpha_fprm_string,int,__s1,__s2,1,,,,,
strcmp,alpha_fprm_string,m,int,__s1,__s2,0,,,,,
strcmp,m,alpha_fprm_string,int,__s1,__s2,1,,,,,
strcmp,alpha_fprm_string,c,int,__s1,__s2,0,,,,,
strcmp,c,alpha_fprm_string,int,__s1,__s2,1,,,,,
strcmp,alpha_fprm_string,d,int,__s1,__s2,0,,,,,
strcmp,d,alpha_fprm_string,int,__s1,__s2,1,,,,,
strcmp,alpha_fptm_string,n,int,__s1,__s2,0,,,,,
strcmp,n,alpha_fptm_string,int,__s1,__s2,1,,,,,
strcmp,alpha_fptm_string,u,int,__s1,__s2,0,,,,,
strcmp,u,alpha_fptm_string,int,__s1,__s2,1,,,,,
strcmp,alpha_fptm_string,su,int,__s1,__s2,0,,,,,
strcmp,su,alpha_fptm_string,int,__s1,__s2,1,,,,,
strcmp,alpha_fptm_string,sui,int,__s1,__s2,0,,,,,
strcmp,sui,alpha_fptm_string,int,__s1,__s2,1,,,,,
strcmp,alpha_tls_size_string,16,int,__s1,__s2,0,,,,,
strcmp,16,alpha_tls_size_string,int,__s1,__s2,1,,,,,
strcmp,alpha_tls_size_string,32,int,__s1,__s2,0,,,,,
strcmp,32,alpha_tls_size_string,int,__s1,__s2,1,,,,,
strcmp,alpha_tls_size_string,64,int,__s1,__s2,0,,,,,
strcmp,64,alpha_tls_size_string,int,__s1,__s2,1,,,,,
strcmp,alpha_cpu_string,cpu_table,int,__s1,__s2,0,,,,,
strcmp,cpu_table,alpha_cpu_string,int,__s1,__s2,1,,,,,
strcmp,alpha_tune_string,cpu_table,int,__s1,__s2,0,,,,,
strcmp,cpu_table,alpha_tune_string,int,__s1,__s2,1,,,,,
strcmp,alpha_mlat_string,main,int,__s1,__s2,0,,,,,
strcmp,main,alpha_mlat_string,int,__s1,__s2,1,,,,,
strcmp,name,current_function_file,int,__s1,__s2,0,,,,,
strcmp,current_function_file,name,int,__s1,__s2,1,,,,,
strcmp,argv,#NAME?,int,,,0,,,,,
strcmp,#NAME?,argv,int,,,1,,,,,
strcmp,argv,#NAME?,int,,,0,,,,,
strcmp,#NAME?,argv,int,,,1,,,,,
strcmp,argv,#NAME?,int,,,0,,,,,
strcmp,#NAME?,argv,int,,,1,,,,,
strcmp,argv,#NAME?,int,,,0,,,,,
strcmp,#NAME?,argv,int,,,1,,,,,
strcmp,argv,#NAME?,int,,,0,,,,,
strcmp,#NAME?,argv,int,,,1,,,,,
strcmp,argv,#NAME?,int,,,0,,,,,
strcmp,#NAME?,argv,int,,,1,,,,,
getcwd,0,1024,int,,,0,,,,,
getcwd,1024,0,int,,,1,,,,,
strcmp,argv,#NAME?,int,,,0,,,,,
strcmp,#NAME?,argv,int,,,1,,,,,
strcmp,argv,#NAME?,int,,,0,,,,,
strcmp,#NAME?,argv,int,,,1,,,,,
strcmp,argv,#NAME?,int,,,0,,,,,
strcmp,#NAME?,argv,int,,,1,,,,,
strcmp,argv,-c,int,,,0,,,,,
strcmp,-c,argv,int,,,1,,,,,
strcmp,argv,#NAME?,int,,,0,,,,,
strcmp,#NAME?,argv,int,,,1,,,,,
printf,%s ,comp_args,int,,,0,,,,,
printf,comp_args,%s ,int,,,1,,,,,
strcmp,name,c,int,,,0,,,,,
strcmp,c,name,int,,,1,,,,,
strcmp,name,m,int,,,0,,,,,
strcmp,m,name,int,,,1,,,,,
locate_lib,lib,search_dirs,char *,,,0,,,,,
locate_lib,search_dirs,lib,char *,,,1,,,,,
strcmp,argv,#NAME?,int,,,0,,,,,
strcmp,#NAME?,argv,int,,,1,,,,,
strcmp,argv,#NAME?,int,,,0,,,,,
strcmp,#NAME?,argv,int,,,1,,,,,
strcmp,argv,#NAME?,int,,,0,,,,,
strcmp,#NAME?,argv,int,,,1,,,,,
strcmp,argv,#NAME?,int,,,0,,,,,
strcmp,#NAME?,argv,int,,,1,,,,,
strcmp,argv,#NAME?,int,,,0,,,,,
strcmp,#NAME?,argv,int,,,1,,,,,
strcmp,argv,#NAME?,int,,,0,,,,,
strcmp,#NAME?,argv,int,,,1,,,,,
strcmp,argv,#NAME?,int,,,0,,,,,
strcmp,#NAME?,argv,int,,,1,,,,,
getcwd,0,1024,int,,,0,,,,,
getcwd,1024,0,int,,,1,,,,,
strcmp,argv,#NAME?,int,,,0,,,,,
strcmp,#NAME?,argv,int,,,1,,,,,
strcasecmp,&,.exe,int,,,0,,,,,
strcasecmp,.exe,&,int,,,1,,,,,
strcmp,argv,#NAME?,int,,,0,,,,,
strcmp,#NAME?,argv,int,,,1,,,,,
strcmp,argv,#NAME?,int,,,0,,,,,
strcmp,#NAME?,argv,int,,,1,,,,,
strcmp,argv,#NAME?,int,,,0,,,,,
strcmp,#NAME?,argv,int,,,1,,,,,
strcmp,argv,#NAME?,int,,,0,,,,,
strcmp,#NAME?,argv,int,,,1,,,,,
strcmp,argv,#NAME?,int,,,0,,,,,
strcmp,#NAME?,argv,int,,,1,,,,,
strcasecmp,&,.exe,int,,,0,,,,,
strcasecmp,.exe,&,int,,,1,,,,,
strcasecmp,&,.cld,int,,,0,,,,,
strcasecmp,.cld,&,int,,,1,,,,,
